-0.037331,-1.999984,-0.000009,0.000251,0.007881
-0.037369,-1.999984,-0.000009,0.000251,0.007881
-0.037407,-1.999984,-0.000009,0.000251,0.007881
-0.037446,-1.999984,-0.000009,0.000251,0.007881
-0.037484,-1.999984,-0.000009,0.000251,0.007881
-0.037522,-1.999984,-0.000009,0.000251,0.007881
-0.03756,-1.999984,-0.000009,0.000251,0.007881
-0.037598,-1.999984,-0.000009,0.000251,0.007881
-0.037636,-1.999984,-0.000009,0.000251,0.007881
-0.037674,-1.999984,-0.000009,0.000251,0.007881
-0.037712,-1.999984,-0.000009,0.000251,0.007881
-0.03775,-1.999984,-0.000009,0.000251,0.007881
-0.037789,-1.999984,-0.000009,0.000251,0.007881
-0.037827,-1.999984,-0.000009,0.000251,0.007881
-0.037865,-1.999983,-0.000009,0.000251,0.007881
-0.037903,-1.999983,-0.000009,0.000251,0.007881
-0.037941,-1.999983,-0.000009,0.000251,0.007881
-0.037979,-1.999983,-0.000009,0.000251,0.007881
-0.038017,-1.999983,-0.000009,0.000251,0.007881
-0.038055,-1.999983,-0.000009,0.000251,0.007881
-0.038093,-1.999983,-0.000009,0.000251,0.007881
-0.038132,-1.999983,-0.000009,0.000251,0.007881
-0.03817,-1.999983,-0.000009,0.000251,0.007881
-0.038208,-1.999983,-0.000009,0.000251,0.007881
-0.038246,-1.999983,-0.000009,0.000251,0.007881
-0.038284,-1.999983,-0.000009,0.000251,0.007881
-0.038322,-1.999983,-0.000009,0.000251,0.007881
-0.03836,-1.999983,-0.000009,0.000251,0.007881
-0.038398,-1.999983,-0.000009,0.000251,0.007881
-0.038436,-1.999983,-0.000009,0.000251,0.007881
-0.038475,-1.999983,-0.000009,0.000251,0.007881
-0.038513,-1.999983,-0.000009,0.000251,0.007881
-0.038551,-1.999983,-0.000009,0.000251,0.007881
-0.038589,-1.999983,-0.000009,0.000251,0.007881
-0.038628,-1.999983,-0.000009,0.000251,0.007881
-0.038666,-1.999983,-0.000009,0.000251,0.007881
-0.038703,-1.999983,-0.000009,0.000251,0.007881
-0.038741,-1.999983,-0.000009,0.000251,0.007881
-0.038779,-1.999983,-0.000009,0.000251,0.007881
-0.038818,-1.999983,-0.000009,0.000251,0.007881
-0.038856,-1.999983,-0.000009,0.000251,0.007881
-0.038895,-1.999983,-0.000009,0.000251,0.007881
-0.038932,-1.999983,-0.000009,0.000251,0.007881
-0.038971,-1.999983,-0.000009,0.000251,0.007881
-0.039009,-1.999983,-0.000009,0.000251,0.007881
-0.039047,-1.999983,-0.000009,0.000251,0.007881
-0.039084,-1.999983,-0.000009,0.000251,0.007881
-0.039122,-1.999983,-0.000009,0.000251,0.007881
-0.039161,-1.999983,-0.000009,0.000251,0.007881
-0.039199,-1.999983,-0.000009,0.000251,0.007881
-0.039237,-1.999983,-0.000009,0.000251,0.007881
-0.039275,-1.999983,-0.000009,0.000251,0.007881
-0.039313,-1.999983,-0.000009,0.000251,0.007881
-0.039352,-1.999983,-0.000009,0.000251,0.007881
-0.038757,-1.999983,-0.000009,0.032579,0.03376
-0.03541,-1.999983,-0.000009,0.112332,0.112739
-0.027063,-1.999983,-0.000009,0.225264,0.225487
-0.012847,-1.999983,-0.000009,0.346311,0.346458
0.00787,-1.999983,-0.000009,0.485542,0.485655
0.035641,-1.999983,-0.000009,0.626549,0.626635
0.070376,-1.999984,-0.000009,0.764633,0.764704
0.11205,-1.999984,-0.000009,0.905163,0.905223
0.160758,-1.999984,-0.000009,1.044608,1.044659
0.216359,-1.999985,-0.000009,1.180627,1.180673
0.279968,-1.999986,-0.000009,1.314994,1.315034
0.347436,-1.999986,-0.000009,1.440061,1.440097
0.4225,-1.999987,-0.00001,1.563734,1.563767
0.503536,-1.999988,-0.00001,1.67659,1.676619
0.589973,-1.999988,-0.00001,1.782225,1.782252
0.681608,-1.999989,-0.00001,1.884562,1.884587
0.778279,-1.99999,-0.00001,1.983704,1.983727
0.87983,-1.999991,-0.00001,2.079751,2.079773
0.986108,-1.999992,-0.00001,2.172798,2.172819
1.096965,-1.999993,-0.00001,2.262941,2.262961
1.212259,-1.999995,-0.000011,2.35027,2.350288
1.33185,-1.999996,-0.000011,2.434871,2.434889
1.455605,-1.999997,-0.000011,2.516832,2.516849
1.583382,-1.999999,-0.000011,2.595549,2.595565
1.715018,-2,-0.000012,2.671444,2.67146
1.850345,-2.000002,-0.000012,2.742281,2.742296
1.989031,-2.000003,-0.000013,2.806759,2.806773
2.13086,-2.000005,-0.000013,2.867402,2.867416
2.275566,-2.000007,-0.000014,2.922482,2.922495
2.422981,-2.000009,-0.000015,2.975813,2.975826
2.572987,-2.000012,-0.000015,3.026121,3.026134
2.725468,-2.000014,-0.000016,3.074844,3.074856
2.880347,-2.000017,-0.000017,3.122046,3.122058
3.037549,-2.000019,-0.000018,3.167774,3.167785
3.197002,-2.000022,-0.000019,3.212074,3.212085
3.358638,-2.000032,-0.000107,3.256843,3.256867
3.522375,-2.000151,-0.0011,3.296584,3.296619
3.687934,-2.000576,-0.003979,3.332011,3.332079
3.855308,-2.00161,-0.008211,3.367999,3.368164
4.024488,-2.003354,-0.012289,3.403356,3.403672
4.195436,-2.005752,-0.015687,3.438944,3.439415
4.368167,-2.008587,-0.017548,3.472239,3.472799
4.556514,-2.01182,-0.017098,3.506286,3.506746
4.711611,-2.01441,-0.015922,3.538099,3.538579
4.896222,-2.017158,-0.01387,3.561666,3.562019
5.074572,-2.019478,-0.012178,3.573515,3.573789
5.253432,-2.021546,-0.011401,3.581199,3.581455
5.432749,-2.023722,-0.011784,3.594821,3.595052
5.612728,-2.025794,-0.011112,3.609186,3.609398
5.793428,-2.027762,-0.010742,3.623298,3.623511
5.978514,-2.029673,-0.010438,3.637774,3.638005
6.160796,-2.031516,-0.010428,3.651867,3.65216
6.343333,-2.033586,-0.011519,3.65606,3.65624
6.522697,-2.035613,-0.01137,3.666745,3.666999
6.706217,-2.037731,-0.011524,3.676,3.676254
6.893877,-2.039909,-0.011668,3.685221,3.685479
7.074584,-2.042016,-0.011656,3.692581,3.692841
7.259347,-2.044169,-0.011645,3.69994,3.7002
7.448179,-2.046365,-0.011605,3.707233,3.707492
7.629951,-2.048471,-0.01157,3.714008,3.714265
7.815769,-2.050619,-0.011549,3.720681,3.720938
8.001915,-2.052768,-0.011549,3.727122,3.727379
8.188373,-2.054922,-0.011548,3.732902,3.73316
8.375085,-2.057078,-0.011548,3.73758,3.737837
8.562028,-2.059237,-0.011548,3.742108,3.742366
8.749193,-2.061398,-0.011547,3.7465,3.746758
8.936574,-2.063562,-0.011546,3.75076,3.751019
9.124165,-2.065728,-0.011546,3.754885,3.755144
9.311959,-2.067896,-0.011546,3.758875,3.759134
9.49995,-2.070067,-0.011545,3.762739,3.762999
9.68813,-2.07224,-0.011545,3.766488,3.766748
9.876496,-2.074414,-0.011544,3.770124,3.770384
10.06504,-2.076591,-0.011544,3.773644,3.773904
10.253757,-2.07877,-0.011544,3.777048,3.777309
10.442642,-2.08095,-0.011543,3.780346,3.780606
10.631689,-2.083132,-0.011543,3.783546,3.783807
10.820894,-2.085317,-0.011543,3.78665,3.78691
11.010236,-2.087502,-0.011543,3.788756,3.789016
11.199663,-2.089689,-0.011543,3.790315,3.790576
11.389151,-2.091876,-0.011542,3.79093,3.791191
11.58244,-2.094107,-0.011542,3.791057,3.791318
11.768141,-2.09625,-0.011542,3.790281,3.790542
11.957573,-2.098437,-0.011542,3.789051,3.789312
12.146945,-2.100623,-0.011542,3.787856,3.788116
12.336258,-2.102808,-0.011542,3.7867,3.78696
12.525514,-2.104992,-0.011542,3.785584,3.785845
12.714716,-2.107176,-0.011542,3.784504,3.784765
12.903864,-2.10936,-0.011542,3.783454,3.783714
13.09296,-2.111542,-0.011542,3.782433,3.782694
13.282006,-2.113724,-0.011542,3.781448,3.781708
13.471004,-2.115906,-0.011542,3.780497,3.780757
13.659955,-2.118087,-0.011542,3.779575,3.779836
13.848861,-2.120268,-0.011543,3.778678,3.778938
14.037722,-2.122448,-0.011543,3.777807,3.778067
14.226541,-2.124627,-0.011543,3.776967,3.777227
14.415318,-2.126806,-0.011543,3.776156,3.776416
14.604055,-2.128985,-0.011543,3.775369,3.775629
14.792754,-2.131163,-0.011543,3.774602,3.774862
14.981415,-2.133341,-0.011543,3.77386,3.774119
15.173811,-2.135562,-0.011543,3.773129,3.773389
15.358628,-2.137695,-0.011543,3.771431,3.771683
15.545977,-2.139858,-0.011543,3.698266,3.698517
15.728049,-2.14196,-0.01155,3.587328,3.587572
15.904661,-2.144004,-0.011606,3.479866,3.480106
16.075985,-2.146002,-0.011742,3.37579,3.376028
16.242188,-2.147971,-0.011976,3.274981,3.275222
16.403429,-2.149928,-0.012304,3.177305,3.177551
16.561053,-2.151896,-0.012665,3.155254,3.155518
16.719198,-2.153925,-0.012991,3.172445,3.172723
16.878189,-2.156013,-0.013259,3.189093,3.189384
17.037999,-2.15815,-0.013463,3.205243,3.205543
17.19859,-2.160324,-0.013598,3.220015,3.220323
17.359888,-2.162523,-0.013663,3.23386,3.234172
17.521853,-2.164739,-0.013695,3.246367,3.246682
17.684413,-2.166967,-0.013712,3.258001,3.258318
17.847546,-2.169205,-0.013718,3.26927,3.269587
18.011234,-2.17145,-0.013716,3.280185,3.280504
18.178748,-2.173747,-0.01371,3.290967,3.291286
18.343503,-2.176006,-0.013704,3.301204,3.301524
18.508763,-2.17827,-0.013701,3.311122,3.311443
18.67451,-2.180541,-0.0137,3.320731,3.321052
18.84073,-2.182819,-0.0137,3.33004,3.330362
19.004066,-2.185056,-0.0137,3.338423,3.338746
19.171123,-2.187345,-0.013701,3.345807,3.346131
19.338542,-2.189639,-0.013701,3.35296,3.353285
19.506314,-2.191938,-0.013701,3.35989,3.360215
19.674427,-2.194241,-0.013701,3.366604,3.366929
19.846242,-2.196595,-0.013701,3.373236,3.373562
20.015012,-2.198908,-0.013701,3.379533,3.379859
20.184091,-2.201225,-0.013701,3.385633,3.38596
20.353471,-2.203545,-0.013701,3.391542,3.39187
20.526538,-2.205917,-0.013701,3.397381,3.397709
20.689692,-2.208152,-0.013701,3.402705,3.403034
20.859912,-2.210485,-0.013701,3.408082,3.408411
21.030396,-2.212821,-0.013702,3.413291,3.413621
21.201137,-2.21516,-0.013702,3.418337,3.418668
21.372126,-2.217503,-0.013702,3.423226,3.423557
21.543356,-2.219849,-0.013702,3.427962,3.428293
21.714819,-2.222199,-0.013702,3.43255,3.432882
21.886508,-2.224551,-0.013702,3.436995,3.437327
22.068736,-2.227049,-0.013702,3.441555,3.441888
22.230535,-2.229266,-0.013702,3.445473,3.445806
22.402558,-2.231623,-0.013702,3.413806,3.414132
22.570633,-2.233926,-0.013702,3.31181,3.312127
22.733686,-2.23616,-0.013699,3.212945,3.213252
22.891873,-2.238326,-0.013683,3.117168,3.117466
23.045346,-2.240424,-0.013652,3.024382,3.024671
23.194254,-2.242454,-0.013613,2.934494,2.934773
23.341582,-2.244457,-0.013569,2.845698,2.845967
23.481695,-2.246355,-0.013526,2.761386,2.761647
23.617659,-2.248191,-0.01349,2.679707,2.679959
23.749603,-2.24997,-0.013465,2.600578,2.600822
23.875129,-2.251659,-0.013451,2.525428,2.525665
23.99948,-2.253331,-0.013444,2.451115,2.451345
24.122552,-2.254986,-0.013442,2.377705,2.377929
24.237325,-2.256529,-0.013443,2.309376,2.309594
24.351043,-2.258057,-0.013445,2.241807,2.24202
24.461436,-2.259542,-0.013447,2.176349,2.176556
24.568608,-2.260983,-0.013449,2.112934,2.113136
24.674708,-2.26241,-0.01345,2.05029,2.050487
24.773685,-2.263742,-0.01345,1.991982,1.992174
24.871783,-2.265061,-0.01345,1.934324,1.934511
24.967043,-2.266342,-0.01345,1.878465,1.878648
25.059554,-2.267587,-0.013449,1.824351,1.824529
25.152249,-2.268833,-0.013449,1.886045,1.886238
25.248035,-2.270122,-0.013449,1.947012,1.947209
25.346821,-2.27145,-0.013449,2.006075,2.006277
25.448557,-2.272819,-0.013448,2.067192,2.067399
25.555533,-2.274257,-0.013448,2.130779,2.13099
25.661394,-2.275681,-0.013448,2.192026,2.192243
25.774801,-2.277206,-0.013447,2.256981,2.257203
25.889152,-2.278744,-0.013447,2.318722,2.318949
26.004166,-2.28029,-0.013446,2.377357,2.377589
26.124442,-2.281908,-0.013446,2.43534,2.435577
26.250102,-2.283597,-0.013445,2.494489,2.49473
26.373661,-2.285259,-0.013445,2.550436,2.550682
26.502524,-2.286991,-0.013444,2.60576,2.606011
26.63411,-2.28876,-0.013443,2.659358,2.659613
26.768334,-2.290565,-0.013443,2.711281,2.711541
26.905113,-2.292404,-0.013442,2.761584,2.761848
27.044367,-2.294275,-0.013441,2.810316,2.810584
27.18602,-2.296179,-0.01344,2.857527,2.857799
27.329997,-2.298115,-0.013439,2.903264,2.903539
27.476224,-2.30008,-0.013438,2.947573,2.947852
27.624632,-2.302074,-0.013437,2.990498,2.990781
27.775152,-2.304096,-0.013436,3.032083,3.032369
27.927719,-2.306146,-0.013434,3.07237,3.072659
28.088491,-2.308306,-0.013433,3.112934,3.113227
28.241888,-2.310367,-0.013432,3.149953,3.150249
28.400256,-2.312494,-0.013431,3.18656,3.186859
28.560426,-2.314645,-0.01343,3.222024,3.222326
28.725596,-2.316864,-0.013429,3.257732,3.258037
28.882658,-2.318973,-0.013428,3.289009,3.289317
29.04787,-2.321192,-0.013427,3.321274,3.321584
29.214456,-2.323428,-0.013427,3.319439,3.319744
29.377892,-2.325623,-0.013427,3.220502,3.220799
29.536451,-2.327752,-0.013427,3.124488,3.124775
29.690285,-2.329818,-0.013427,3.031471,3.03175
29.83954,-2.331822,-0.013428,2.941358,2.94163
29.984361,-2.333767,-0.013431,2.854058,2.854323
30.124886,-2.335654,-0.013435,2.769484,2.769741
30.261248,-2.337487,-0.01344,2.687551,2.687801
30.393578,-2.339266,-0.013444,2.608175,2.608419
30.522002,-2.340993,-0.013448,2.531278,2.531515
30.646641,-2.342669,-0.013451,2.456782,2.457013
30.767614,-2.344296,-0.013452,2.384611,2.384836
30.888288,-2.34592,-0.013453,2.445117,2.445355
31.012002,-2.347584,-0.013453,2.505102,2.505345
31.138669,-2.349288,-0.013453,2.563215,2.563463
31.268195,-2.351031,-0.013452,2.619513,2.619766
31.400492,-2.352811,-0.013452,2.674054,2.674311
31.535474,-2.354627,-0.013452,2.726892,2.727153
31.673056,-2.356477,-0.013452,2.77808,2.778345
31.813156,-2.358362,-0.013452,2.82767,2.82794
31.955698,-2.36028,-0.013452,2.875712,2.875985
32.100604,-2.362229,-0.013452,2.922253,2.922531
32.2478,-2.364209,-0.013452,2.967342,2.967623
32.397216,-2.366219,-0.013452,3.011023,3.011308
32.551833,-2.368299,-0.013452,3.054173,3.054461
32.702428,-2.370325,-0.013452,3.094336,3.094628
32.858094,-2.372419,-0.013452,3.134052,3.134347
33.018886,-2.374582,-0.013452,3.173285,3.173584
33.175438,-2.376688,-0.013452,3.218869,3.219173
33.337509,-2.378869,-0.013452,3.265679,3.265986
33.501883,-2.38108,-0.013452,3.311028,3.311339
33.668489,-2.383321,-0.013452,3.354961,3.355276
33.837257,-2.385592,-0.013452,3.397522,3.397841
34.00812,-2.38789,-0.013452,3.438755,3.439077
34.181012,-2.390216,-0.013453,3.4787,3.479026
34.35587,-2.392569,-0.013453,3.517398,3.517727
34.532632,-2.394947,-0.013453,3.554888,3.55522
34.71124,-2.39735,-0.013453,3.591208,3.591543
34.891635,-2.399777,-0.013453,3.626393,3.626731
35.073761,-2.402227,-0.013453,3.66048,3.660821
35.257565,-2.4047,-0.013453,3.693503,3.693847
35.442995,-2.407195,-0.013453,3.725494,3.725841
35.629998,-2.409711,-0.013453,3.756487,3.756837
35.818528,-2.412247,-0.013453,3.786512,3.786864
36.008534,-2.414804,-0.013453,3.8156,3.815955
36.203816,-2.417431,-0.013453,3.844334,3.844691
36.392798,-2.419974,-0.013453,3.871079,3.871439
36.586966,-2.422586,-0.013453,3.897527,3.897889
36.782036,-2.42521,-0.013453,3.875537,3.875892
36.972835,-2.427777,-0.013453,3.759143,3.759488
37.157903,-2.430267,-0.013453,3.646311,3.646646
37.337418,-2.432682,-0.013453,3.537002,3.537327
37.511554,-2.435025,-0.013453,3.431106,3.431422
37.680477,-2.437298,-0.013452,3.328516,3.328823
37.844352,-2.439502,-0.013451,3.229129,3.229427
38.003336,-2.441641,-0.013451,3.132845,3.133134
38.157581,-2.443715,-0.01345,3.039567,3.039848
38.307235,-2.445728,-0.01345,2.949201,2.949475
38.452442,-2.447681,-0.01345,2.861657,2.861923
38.59334,-2.449577,-0.01345,2.776846,2.777104
38.730065,-2.451416,-0.01345,2.694683,2.694934
38.862746,-2.4532,-0.01345,2.615085,2.615329
38.991509,-2.454932,-0.01345,2.537972,2.53821
39.116478,-2.456613,-0.01345,2.463267,2.463498
39.23777,-2.458244,-0.01345,2.390894,2.391119
39.3555,-2.459828,-0.01345,2.320781,2.321
39.46978,-2.461365,-0.01345,2.252856,2.25307
39.580716,-2.462857,-0.01345,2.187053,2.187261
39.688415,-2.464306,-0.01345,2.123304,2.123507
39.792975,-2.465712,-0.01345,2.061527,2.061724
39.89449,-2.467078,-0.01345,2.00143,2.001623
39.99304,-2.468403,-0.01345,1.942897,1.943085
40.088701,-2.46969,-0.01345,1.885889,1.886072
40.18502,-2.470985,-0.01345,1.926438,1.926636
40.283509,-2.47231,-0.01345,2.015315,2.01552
40.386475,-2.473695,-0.01345,2.105442,2.105655
40.49393,-2.47514,-0.01345,2.19485,2.19507
40.608129,-2.476676,-0.01345,2.284981,2.285207
40.719744,-2.478178,-0.01345,2.367187,2.36742
40.840141,-2.479797,-0.01345,2.450199,2.450438
40.964624,-2.481472,-0.01345,2.530618,2.530864
41.093064,-2.483199,-0.01345,2.608527,2.608779
41.225338,-2.484978,-0.01345,2.684003,2.684262
41.364084,-2.486844,-0.013449,2.758562,2.758827
41.503746,-2.488723,-0.013449,2.829724,2.829995
41.646933,-2.490649,-0.013449,2.899342,2.899618
41.793546,-2.492621,-0.013449,2.966786,2.967069
41.943479,-2.494637,-0.013449,3.032125,3.032413
42.093533,-2.496655,-0.013448,3.094177,3.094471
42.249735,-2.498756,-0.013448,3.155539,3.155837
42.408957,-2.500897,-0.013447,3.214985,3.215288
42.571104,-2.503078,-0.013447,3.272574,3.272882
42.736086,-2.505296,-0.013447,3.328366,3.328679
42.903813,-2.507552,-0.013446,3.382416,3.382733
43.074201,-2.509843,-0.013445,3.434778,3.4351
43.247165,-2.512169,-0.013445,3.485505,3.485831
43.422626,-2.514528,-0.013444,3.534649,3.534979
43.600506,-2.516919,-0.013443,3.582258,3.582592
43.780728,-2.519342,-0.013443,3.628381,3.628719
43.963221,-2.521795,-0.013442,3.673063,3.673406
44.147913,-2.524278,-0.013441,3.716351,3.716697
44.334734,-2.526789,-0.01344,3.758287,3.758637
44.52362,-2.529328,-0.013439,3.798914,3.799267
44.714506,-2.531893,-0.013439,3.838273,3.838629
44.907328,-2.534485,-0.013438,3.876402,3.876762
45.105939,-2.537154,-0.013437,3.914068,3.914431
45.302492,-2.539795,-0.013436,3.949832,3.950198
45.496821,-2.542406,-0.013435,3.983796,3.984165
45.696805,-2.545093,-0.013435,4.017382,4.017754
45.898442,-2.547802,-0.013434,4.04992,4.050294
46.101681,-2.550532,-0.013433,4.081441,4.081819
46.306471,-2.553281,-0.013403,4.11198,4.112358
46.512763,-2.556039,-0.013309,4.141569,4.141944
46.720512,-2.558787,-0.013133,4.170237,4.170605
46.929672,-2.561508,-0.012884,4.198015,4.198372
47.140199,-2.564192,-0.012601,4.224928,4.225271
47.352051,-2.566828,-0.012278,4.251002,4.251331
47.569462,-2.569454,-0.011865,4.276762,4.277071
47.779565,-2.571903,-0.011439,4.300744,4.301033
47.995148,-2.574321,-0.010997,4.32446,4.324729
48.212188,-2.576479,-0.010381,4.436081,4.436578
48.432236,-2.57881,-0.010004,4.338388,4.338624
48.645492,-2.581034,-0.009918,4.199306,4.199534
48.864739,-2.583242,-0.010476,4.346831,4.347079
49.086898,-2.585564,-0.010203,4.369959,4.370193
49.301433,-2.58767,-0.009256,4.391246,4.391438
49.52163,-2.589586,-0.008048,4.407329,4.40753
49.742428,-2.59111,-0.006354,4.447856,4.44787
49.959279,-2.592272,-0.004369,4.243991,4.26929
50.174741,-2.5927,-0.002327,4.390185,4.390368
50.39838,-2.59314,0.000177,4.552014,4.571849
50.620539,-2.592919,0.001893,4.446988,4.447032
50.843373,-2.592351,0.003193,4.463037,4.463097
51.071458,-2.591486,0.004372,4.478227,4.478306
51.290463,-2.590107,0.006701,4.48154,4.481652
51.51585,-2.587899,0.011964,4.449476,4.451063
51.739756,-2.585034,0.014175,4.490314,4.490801
51.964585,-2.581679,0.01562,4.502579,4.503164
52.189852,-2.578042,0.017403,4.513244,4.513975
52.415713,-2.573838,0.020563,4.526394,4.527404
52.642641,-2.568879,0.024158,4.550878,4.552358
52.869573,-2.563083,0.025994,4.548174,4.54969
53.097392,-2.556871,0.027517,4.554662,4.556449
53.32331,-2.550577,0.029255,4.556667,4.558671
53.551472,-2.543734,0.030672,4.568857,4.571041
53.780285,-2.536634,0.031561,4.581483,4.583791
54.009731,-2.529334,0.032536,4.592362,4.594825
54.239638,-2.521704,0.0338,4.600926,4.603589
54.468872,-2.513407,0.036481,4.597808,4.600813
54.699752,-2.50424,0.041427,4.566123,4.5705
54.929272,-2.49478,0.042825,4.599063,4.603324
55.159489,-2.48473,0.044417,4.609427,4.614012
55.390062,-2.474325,0.046506,4.617871,4.622961
55.621121,-2.463293,0.049311,4.629118,4.634826
55.853039,-2.451606,0.051856,4.632284,4.638227
56.084961,-2.439047,0.055204,4.665599,4.672971
56.334367,-2.424968,0.058161,4.567727,4.578589
56.54695,-2.41246,0.059969,4.63957,4.647955
56.779113,-2.398323,0.061628,4.64663,4.655498
57.011739,-2.383706,0.065099,4.653336,4.663233
57.244687,-2.367781,0.071147,4.661574,4.673389
57.477946,-2.350878,0.073697,4.631204,4.642457
57.711155,-2.33332,0.07498,4.721989,4.733756
57.944403,-2.315322,0.078441,4.647296,4.661875
58.177196,-2.29649,0.082704,4.661424,4.677437
58.410426,-2.276749,0.086258,4.667791,4.685334
58.643894,-2.256212,0.089985,4.67542,4.694574
58.87777,-2.234717,0.093897,4.697027,4.716643
59.112188,-2.212298,0.097558,4.682283,4.704569
59.346526,-2.188738,0.102066,4.682096,4.707032
59.578903,-2.164385,0.106934,4.676847,4.703527
59.812995,-2.138716,0.111418,4.684927,4.714173
60.042695,-2.112564,0.115209,4.690432,4.721791
60.28224,-2.084438,0.118761,4.698993,4.732339
60.517356,-2.055975,0.122102,4.702658,4.737939
60.751591,-2.02657,0.126412,4.694205,4.731621
60.987458,-1.995725,0.132285,4.630201,4.676539
61.220948,-1.964744,0.134564,4.67991,4.722622
61.451277,-1.933433,0.135717,4.535571,4.577688
61.674455,-1.902792,0.137209,4.395185,4.43689
61.89059,-1.872752,0.139804,4.258877,4.300968
62.10078,-1.843022,0.141857,4.157394,4.19875
62.304281,-1.813775,0.143939,4.006894,4.048728
62.502102,-1.784684,0.147145,3.884884,3.928054
62.69505,-1.755687,0.146372,3.90116,3.943112
62.890838,-1.726909,0.145713,3.929957,3.972155
63.088189,-1.698139,0.142427,3.959818,4.00041
63.291038,-1.66943,0.139202,3.990409,4.029493
63.487269,-1.64207,0.137939,4.015704,4.054266
63.688579,-1.614252,0.136677,4.038959,4.07699
63.890514,-1.586408,0.134011,4.060476,4.096917
64.094678,-1.558838,0.133108,4.025348,4.066755
64.298213,-1.531746,0.132489,4.092826,4.129029
64.503521,-1.504481,0.131775,4.118098,4.154251
64.709978,-1.477225,0.131557,4.143979,4.180308
64.921851,-1.4492,0.132062,4.167472,4.20426
65.126652,-1.421904,0.132992,4.194466,4.231867
65.336815,-1.39379,0.133743,4.204899,4.24269
65.547701,-1.365094,0.135562,4.217951,4.257611
65.757475,-1.336455,0.137564,4.190121,4.229088
65.969068,-1.307138,0.139307,4.245538,4.287095
66.181939,-1.277186,0.140563,4.26699,4.309501
66.400123,-1.246216,0.14217,4.286732,4.330459
66.614939,-1.215242,0.144232,4.302684,4.347851
66.830522,-1.183731,0.146028,4.315512,4.361953
67.04568,-1.15139,0.150086,4.348268,4.401716
67.262128,-1.118181,0.155282,4.317142,4.366158
67.478296,-1.084101,0.15751,4.330843,4.385157
67.690787,-1.050157,0.159753,4.343219,4.399537
67.908185,-1.014795,0.163531,4.356804,4.416003
68.126287,-0.978377,0.167832,4.371278,4.433793
68.345476,-0.940934,0.171531,4.378292,4.442621
68.564602,-0.902305,0.175984,4.416348,4.489431
68.788423,-0.861937,0.180333,4.318347,4.396035
69.006547,-0.822211,0.184451,4.396851,4.472814
69.222301,-0.781526,0.188266,4.409047,4.488359
69.469744,-0.733821,0.193615,4.422685,4.506844
69.669119,-0.694319,0.197426,4.433632,4.521487
69.886663,-0.650415,0.200783,4.442669,4.533782
70.108323,-0.604862,0.203391,4.443221,4.536559
70.331098,-0.558041,0.209064,4.408838,4.505945
70.552657,-0.51065,0.214085,4.438037,4.541758
70.774758,-0.46189,0.218163,4.445444,4.553644
70.997158,-0.412205,0.22221,4.453992,4.566627
71.219982,-0.361372,0.226839,4.462415,4.580074
71.44342,-0.309357,0.230927,4.464595,4.584948
71.666735,-0.25625,0.234676,4.495322,4.628918
71.889715,-0.202538,0.238895,4.383556,4.519303
72.111801,-0.147752,0.244458,4.462951,4.599673
72.335044,-0.091484,0.249237,4.466618,4.609018
72.558176,-0.034216,0.253235,4.425602,4.571325
72.775921,0.022574,0.257114,4.284133,4.429748
72.986719,0.078451,0.261184,4.147734,4.293341
73.190411,0.133722,0.266304,4.019516,4.166402
73.389495,0.188325,0.268972,3.848887,4.000377
73.581091,0.240932,0.27175,3.774763,3.91854
73.770489,0.294053,0.274992,3.801823,3.950259
73.965127,0.349252,0.277557,3.830452,3.982904
74.153266,0.40305,0.279485,3.854659,4.010216
74.34676,0.458733,0.280882,3.886381,4.044869
74.541665,0.514959,0.281317,3.90245,4.061638
74.737396,0.571636,0.280788,3.950557,4.12095
74.933527,0.628264,0.280739,3.874656,4.040749
75.130331,0.685211,0.280885,3.960606,4.122211
75.328968,0.74252,0.280866,3.984161,4.146681
75.528912,0.800249,0.281187,4.010028,4.173976
75.734047,0.859538,0.281508,4.031407,4.19659
75.93201,0.91681,0.281692,4.04875,4.214827
76.134259,0.975541,0.282086,4.039495,4.215899
76.338892,1.035248,0.283377,4.08397,4.25373
76.542181,1.094348,0.283432,4.082479,4.253375
76.746954,1.153936,0.282873,4.106712,4.27672
76.952748,1.213651,0.282547,4.126599,4.297431
77.159503,1.273646,0.28287,4.145381,4.317352
77.367149,1.334081,0.283631,4.164569,4.337947
77.580119,1.396212,0.284682,4.176105,4.350712
77.785333,1.456609,0.286299,4.206605,4.383601
77.99342,1.518065,0.287034,4.148044,4.329987
78.203025,1.580079,0.286819,4.205597,4.384757
78.413697,1.642176,0.286442,4.220782,4.400102
78.62533,1.704466,0.28604,4.23902,4.418631
78.837709,1.766864,0.285435,4.253198,4.432603
79.050785,1.829322,0.28514,4.264308,4.443915
79.263626,1.892097,0.285197,4.297251,4.477412
79.477192,1.954879,0.287014,4.256567,4.433232
79.690752,2.018116,0.289296,4.27809,4.463607
79.904991,2.082133,0.291464,4.291102,4.480087
80.119746,2.146783,0.293836,4.301577,4.494647
80.33504,2.212141,0.296211,4.312965,4.509786
80.551171,2.27824,0.298056,4.316845,4.514174
80.767304,2.345082,0.299974,4.342186,4.544612
80.982405,2.41174,0.301931,4.264023,4.466324
81.202384,2.480279,0.303612,4.327544,4.534955
81.419022,2.548292,0.304923,4.338563,4.54841
81.636285,2.616779,0.30642,4.348019,4.560441
